frame_index,left_gripper_diff,right_gripper_diff
1219,74.3375,0.0
1220,66.1575,0.21733333
1221,54.37,0.0
1222,47.0575,0.0
1223,39.95,0.0
1224,33.50625,0.21733333
1225,27.7475,0.0
1226,20.61125,0.21733333
1227,14.8825,0.0
1228,10.39375,0.0
1229,6.518125,0.0
1230,4.011875,0.0
1231,1.7386667,0.0
1232,0.652,0.21733333
1233,0.21733333,0.0
1234,0.21733333,0.21733333
1235,0.21733333,0.21733333
1236,0.21733333,0.0
1237,0.21733333,0.0
1238,0.21733333,0.21733333
1239,0.21733333,0.21733333
1240,0.21733333,0.0
1241,0.21733333,0.21733333
1242,0.21733333,0.21733333
1243,0.21733333,0.21733333
1244,0.21733333,0.0
1245,0.21733333,0.21733333
1246,0.21733333,0.0
1247,0.21733333,0.0
1248,0.21733333,0.0
1249,0.21733333,0.0
1250,0.21733333,0.0
1251,0.21733333,0.0
1252,0.21733333,0.0
1253,0.21733333,0.0
1254,0.21733333,0.0
1255,0.21733333,0.0
1256,0.21733333,0.21733333
1257,0.21733333,0.21733333
1258,0.21733333,0.21733333
1259,0.21733333,0.21733333
1260,0.21733333,0.21733333
1261,0.21733333,0.0
1262,0.21733333,0.21733333
1263,0.21733333,0.0
1264,0.21733333,0.21733333
1265,0.21733333,0.0
1266,0.21733333,0.0
1267,0.0,0.0
1268,0.0,0.0
1269,0.0,0.0
1270,0.0,0.0
1271,0.0,0.0
1272,0.0,0.0
1273,0.0,0.0
1274,0.0,0.0
1275,0.0,0.0
1276,0.0,0.0
1277,0.0,0.0
1278,0.0,0.0
1279,0.0,0.0
1280,0.0,0.0
1281,0.0,0.0
1282,0.0,0.0
1283,0.0,0.0
1284,0.0,0.0
1285,0.0,0.0
1286,0.0,0.0
1287,0.0,0.0
1288,0.0,0.0
1289,0.0,0.0
1290,0.0,0.0
1291,0.0,0.0
1292,0.0,0.0
1293,0.0,0.0
1294,0.0,0.0
1295,0.0,0.0
1296,0.0,0.0
1297,0.0,0.0
1298,0.0,0.0
1299,0.0,0.0
1300,0.0,0.0
1301,0.0,0.0
1302,0.0,0.0
1303,0.0,0.0
1304,0.0,0.0
1305,0.0,0.0
1306,0.0,0.0
1307,0.0,0.0
1308,0.0,0.0
1309,0.0,0.0
1310,0.0,0.0
1311,0.0,0.0
1312,0.0,0.0
1313,0.0,0.0
1314,0.0,0.0
1315,0.0,0.0
1316,0.0,0.0
1317,0.0,0.0
1318,0.0,0.0
1319,0.0,0.0
1320,0.0,0.0
1321,0.0,0.0
1322,0.0,0.0
1323,0.0,0.0
1324,0.0,0.0
1325,0.0,0.0
1326,0.0,0.0
1327,0.0,0.0
1328,0.0,0.0
1329,0.0,0.0
1330,0.0,0.0
1331,0.0,0.0
1332,0.0,0.0
1333,0.0,0.0
1334,0.0,0.0
1335,0.0,0.0
1336,0.0,0.0
1337,0.0,0.0
1338,0.0,0.0
1339,0.0,0.0
1340,0.0,0.0
1341,0.0,0.0
1342,0.0,0.0
1343,0.0,0.0
1344,0.0,0.0
1345,0.0,0.0
1346,0.0,0.0
1347,0.0,0.0
1348,0.0,0.0
1349,0.0,0.0
1350,0.0,0.0
1351,0.0,0.0
1352,0.0,0.0
1353,0.0,0.0
1354,0.0,0.0
1355,0.0,0.0
1356,0.0,0.0
1357,0.0,0.0
1358,0.0,0.0
1359,0.0,0.0
1360,0.0,0.0
1361,0.0,0.0
1362,0.0,0.0
1363,0.0,0.0
1364,0.0,0.0
1365,0.0,0.0
1366,0.0,0.0
1367,0.0,0.0
1368,0.0,0.0
1369,0.0,0.0
1370,0.0,0.0
1371,0.0,0.0
1372,0.0,0.0
1373,0.0,0.0
1374,0.0,0.0
1375,0.0,0.0
1376,0.0,0.0
1377,0.0,0.0
1378,0.0,0.0
1379,0.0,0.0
1380,0.0,0.0
1381,0.0,0.0
1382,0.0,0.0
1383,0.0,0.0
1384,0.0,0.0
1385,0.0,0.0
1386,0.0,0.0
1387,0.0,0.0
1388,0.0,0.0
1389,0.0,0.0
1390,0.0,0.0
1391,0.0,0.0
1392,0.0,0.0
1393,0.0,0.0
1394,0.0,0.0
1395,0.0,0.0
1396,0.0,0.0
1397,0.0,0.0
1398,0.0,0.0
1399,0.0,0.0
1400,0.0,0.0
1401,0.0,0.0
1402,0.0,0.0
1403,0.0,0.0
1404,0.0,0.0
1405,0.0,0.0
1406,0.0,0.0
1407,0.0,0.0
1408,0.0,0.0
1409,0.0,0.0
1410,0.0,0.0
1411,0.0,0.0
1412,0.0,0.0
1413,0.0,0.0
1414,0.0,0.0
1415,0.0,0.0
1416,0.0,0.0
1417,0.0,0.0
1418,0.0,0.0
1419,0.0,0.0
1420,0.0,0.0
1421,0.0,0.0
1422,0.0,0.0
1423,0.0,0.0
1424,0.0,0.0
1425,0.0,0.0
1426,0.0,0.0
1427,0.0,0.0
1428,0.0,0.0
1429,0.0,0.0
1430,0.0,0.0
1431,0.0,0.0
1432,0.0,0.0
1433,0.0,0.0
1434,0.0,0.0
1435,0.0,0.0
1436,0.0,0.0
1437,0.0,0.0
1438,0.0,0.0
1439,0.0,0.0
1440,0.0,0.0
1441,0.0,0.0
1442,0.0,0.0
1443,0.0,0.0
1444,0.0,0.0
1445,0.0,0.0
1446,0.0,0.0
1447,0.0,0.0
1448,0.0,0.0
1449,0.0,0.0
1450,0.0,0.0
1451,0.0,0.0
1452,0.0,0.0
1453,0.0,0.0
1454,0.0,0.0
1455,0.0,0.0
1456,0.0,0.0
1457,0.0,0.0
1458,0.0,0.0
1459,0.0,0.0
1460,0.0,0.0
1461,0.0,0.0
1462,0.0,0.0
1463,0.0,0.0
1464,0.0,0.0
1465,0.0,0.0
1466,0.0,0.0
1467,0.0,0.0
1468,0.0,0.0
1469,0.0,0.0
1470,0.0,0.0
1471,0.0,0.0
1472,0.0,0.0
1473,0.0,0.0
1474,0.0,0.0
1475,0.0,0.0
1476,0.0,0.0
1477,0.0,0.0
1478,0.0,0.0
1479,0.0,0.0
1480,0.0,0.0
1481,0.0,0.0
1482,0.0,0.0
1483,0.0,0.0
1484,0.0,0.0
1485,0.0,0.0
1486,0.0,0.0
1487,0.0,0.0
1488,0.0,0.0
1489,0.0,0.0
1490,0.0,0.0
1491,0.0,0.0
1492,0.0,0.0
1493,0.0,0.0
1494,0.0,0.0
1495,0.0,0.0
1496,0.0,0.0
1497,0.0,0.0
1498,0.0,0.0
1499,0.0,0.0
1500,0.0,0.0
1501,0.0,0.0
1502,0.0,0.0
1503,0.0,0.0
1504,0.0,0.0
1505,0.0,0.0
1506,0.0,0.0
1507,0.0,0.0
1508,0.0,0.0
1509,0.0,0.0
1510,0.0,0.0
1511,0.0,0.0
1512,0.0,0.0
1513,0.0,0.0
1514,0.0,0.0
1515,0.0,0.0
1516,0.0,0.0
1517,0.0,0.0
1518,0.0,0.0
1519,0.0,0.0
1520,0.0,0.0
1521,0.0,0.0
1522,0.0,0.0
1523,0.0,0.0
1524,0.0,0.0
1525,0.0,0.0
1526,0.0,0.0
1527,0.0,0.0
1528,0.0,0.0
1529,0.0,0.0
1530,0.0,0.0
1531,0.0,0.0
1532,0.0,0.0
1533,0.0,0.0
1534,0.0,0.0
1535,0.0,0.0
1536,0.0,0.0
1537,0.0,0.0
1538,0.0,0.0
1539,0.0,0.0
1540,0.0,0.0
1541,0.0,0.0
1542,0.0,0.0
1543,0.0,0.0
1544,0.0,0.0
1545,0.0,0.0
1546,0.0,0.0
1547,0.0,0.0
1548,0.0,0.0
1549,0.0,0.0
1550,0.0,0.0
1551,0.0,0.0
1552,0.0,0.0
1553,0.0,0.0
1554,0.0,0.0
1555,0.0,0.0
1556,0.0,0.0
1557,0.0,0.0
1558,0.0,0.0
1559,0.0,0.0
1560,0.0,0.0
1561,0.0,0.0
1562,0.0,0.0
1563,0.0,0.0
1564,0.0,0.0
1565,0.0,0.0
1566,0.0,0.0
1567,0.0,0.0
1568,0.0,0.0
1569,0.0,0.0
1570,0.0,0.0
1571,0.0,0.0
1572,0.0,0.0
1573,0.0,0.0
1574,0.0,0.0
1575,0.0,0.0
1576,0.0,0.0
1577,0.0,0.0
1578,0.0,0.0
1579,0.0,0.0
1580,0.0,0.0
1581,0.0,0.0
1582,0.0,0.0
1583,0.0,0.0
1584,0.0,0.0
1585,0.0,0.0
1586,0.0,0.0
1587,0.0,0.0
1588,0.0,0.0
1589,0.0,0.0
1590,0.0,0.0
1591,0.0,0.0
1592,0.0,0.0
1593,0.0,0.0
1594,0.0,0.0
1595,0.0,0.0
1596,0.0,0.0
1597,0.0,0.0
1598,0.0,0.0
1599,0.0,0.0
1600,0.0,0.0
1601,0.0,0.0
1602,0.0,0.0
1603,0.0,0.0
1604,0.0,0.0
1605,0.0,0.0
1606,0.0,0.0
1607,0.0,0.0
1608,0.0,0.0
1609,0.0,0.0
1610,0.0,0.0
1611,0.0,0.0
1612,0.0,0.0
1613,0.0,0.0
1614,0.0,0.0
1615,0.0,0.0
1616,0.0,0.0
1617,0.0,0.0
1618,0.0,0.0
1619,0.0,0.0
1620,0.0,0.0
1621,0.0,0.0
1622,0.0,0.0
1623,0.0,0.0
1624,0.0,0.0
1625,0.0,0.0
1626,0.0,0.0
1627,0.0,0.0
1628,0.0,0.0
1629,0.0,0.0
1630,0.0,0.0
1631,0.0,0.0
1632,0.0,0.0
1633,0.0,0.0
1634,0.0,0.0
1635,0.0,0.0
1636,0.0,0.0
1637,0.0,0.0
1638,0.0,0.0
1639,0.0,0.0
1640,0.0,0.0
1641,0.0,0.0
1642,0.0,0.0
1643,0.0,0.0
1644,0.0,0.0
1645,0.0,0.0
1646,0.0,0.0
1647,0.0,0.0
1648,0.0,0.0
1649,0.0,0.0
1650,0.0,0.0
1651,0.0,0.0
1652,0.0,0.0
1653,0.0,0.0
1654,0.0,0.0
1655,0.0,0.0
1656,0.0,0.0
1657,0.0,0.0
1658,0.0,0.0
1659,0.0,0.0
1660,0.0,0.0
1661,0.0,0.0
1662,0.0,0.0
1663,0.0,0.0
1664,0.0,0.0
1665,0.0,0.0
1666,0.0,0.0
1667,0.0,0.0
1668,0.0,0.0
1669,0.0,0.0
1670,0.0,0.0
1671,0.0,0.0
1672,0.0,0.0
1673,0.0,0.0
1674,0.0,0.0
1675,0.0,0.0
1676,0.0,0.0
1677,0.0,0.0
1678,0.0,0.0
1679,0.0,0.0
1680,0.0,0.0
1681,0.0,0.0
1682,0.0,0.0
1683,0.0,0.0
1684,0.0,0.0
1685,0.0,0.0
1686,0.0,0.0
1687,0.0,0.0
1688,0.0,0.0
1689,0.0,0.0
1690,0.0,0.0
1691,0.0,0.0
1692,0.0,0.0
1693,0.0,0.0
1694,0.0,0.0
1695,0.0,0.0
1696,0.0,0.0
1697,0.0,0.0
1698,0.0,0.0
1699,0.0,0.0
1700,0.0,0.0
1701,0.0,0.0
1702,0.0,0.0
1703,0.0,0.0
1704,0.0,0.0
1705,0.0,0.0
1706,0.0,0.0
1707,0.0,0.0
1708,0.0,0.0
1709,0.0,0.0
1710,0.0,0.0
1711,0.0,0.0
1712,0.0,0.0
1713,0.0,0.0
1714,0.0,0.0
1715,0.0,0.0
1716,0.0,0.0
1717,0.0,0.0
1718,0.0,0.0
1719,0.0,0.0
1720,0.0,0.0
1721,0.0,0.0
1722,0.0,0.0
1723,0.0,0.0
1724,0.0,0.0
1725,0.0,0.0
1726,0.0,0.0
1727,0.0,0.0
1728,0.0,0.0
1729,0.0,0.0
1730,0.0,0.0
1731,0.0,0.0
1732,0.0,0.0
1733,0.0,0.0
1734,0.0,0.0
1735,0.0,0.0
1736,0.0,0.0
1737,0.0,0.0
1738,0.0,0.0
1739,0.0,0.0
1740,0.0,0.0
1741,0.0,0.0
1742,0.0,0.0
1743,0.0,0.0
1744,0.0,0.0
1745,0.0,0.0
1746,0.0,0.0
1747,0.0,0.0
1748,0.0,0.0
1749,0.0,0.0
1750,0.0,0.0
1751,0.0,0.0
1752,0.0,0.0
1753,0.0,0.0
1754,0.0,0.0
1755,0.0,0.0
1756,0.0,0.0
1757,0.0,0.0
1758,0.0,0.0
1759,0.0,0.0
1760,0.0,0.0
1761,0.0,0.0
1762,0.0,0.0
1763,0.0,0.0
1764,0.0,0.0
1765,0.0,0.0
1766,0.0,0.0
1767,0.0,0.0
1768,0.0,0.0
1769,0.0,0.0
1770,0.0,0.0
1771,0.0,0.0
1772,0.0,0.0
1773,0.0,0.0
1774,0.0,0.0
1775,0.0,0.0
1776,0.0,0.0
1777,0.0,0.0
1778,0.0,0.0
1779,0.0,0.0
1780,0.0,0.0
1781,0.0,0.0
1782,0.0,0.0
1783,0.0,0.0
1784,0.0,0.0
1785,0.0,0.0
1786,0.0,0.0
1787,0.0,0.0
1788,0.0,0.0
1789,0.0,0.0
1790,0.0,0.0
1791,0.0,0.0
1792,0.0,0.0
1793,0.0,0.0
1794,0.0,0.0
1795,0.0,0.0
1796,0.0,0.0
1797,0.0,0.0
1798,0.0,0.0
1799,0.0,0.0
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,0.0,0.0
1819,0.0,0.0
1820,0.0,0.0
1821,0.0,0.0
1822,0.0,0.0
1823,0.0,0.0
1824,0.0,0.0
1825,0.0,0.0
1826,0.0,0.0
1827,0.0,0.0
1828,0.0,0.0
1829,0.0,0.0
1830,0.0,0.0
1831,0.0,0.0
1832,0.0,0.0
1833,0.0,0.0
1834,0.0,0.0
1835,0.0,0.0
1836,0.0,0.0
1837,0.0,0.0
1838,0.0,0.0
1839,0.0,0.0
1840,0.0,0.0
1841,0.0,0.0
1842,0.0,0.0
1843,0.0,0.0
1844,0.0,0.0
1845,0.0,0.0
1846,0.0,0.0
1847,0.0,0.0
1848,0.0,0.0
1849,0.0,0.0
1850,0.0,0.0
1851,0.0,0.0
1852,0.0,0.0
1853,0.0,0.0
1854,0.0,0.0
1855,0.0,0.0
1856,0.0,0.0
1857,0.0,0.0
1858,0.0,0.0
1859,0.0,0.0
1860,0.0,0.0
1861,0.0,0.0
1862,0.0,0.0
1863,0.0,0.0
1864,0.0,0.0
1865,0.0,0.0
1866,0.0,0.0
1867,0.0,0.0
1868,0.0,0.0
1869,0.0,0.0
1870,0.0,0.0
1871,0.0,0.0
1872,0.0,0.0
1873,0.0,0.0
1874,0.0,0.0
1875,0.0,0.0
1876,0.0,0.0
1877,0.0,0.0
1878,0.0,0.0
1879,0.0,0.0
1880,0.0,0.0
1881,0.0,0.0
1882,0.0,0.0
1883,0.0,0.0
1884,0.0,0.0
1885,0.0,0.0
1886,0.0,0.0
1887,0.0,0.0
1888,0.0,0.0
1889,0.0,0.0
1890,0.0,0.0
1891,0.43466666,0.21733333
1892,0.21733333,0.21733333
1893,0.21733333,0.0
1894,0.21733333,0.0
1895,0.21733333,0.0
1896,0.21733333,0.0
1897,0.21733333,0.0
1898,0.21733333,0.0
1899,0.21733333,0.0
1900,0.21733333,0.0
1901,0.21733333,0.0
1902,0.21733333,0.0
1903,0.21733333,0.0
1904,0.21733333,0.0
1905,0.21733333,0.0
1906,0.21733333,0.0
1907,0.21733333,0.0
1908,0.21733333,0.0
1909,0.21733333,0.0
1910,0.21733333,0.0
1911,0.21733333,0.0
1912,0.21733333,0.0
1913,0.21733333,0.0
1914,0.21733333,0.0
1915,0.21733333,0.0
1916,0.21733333,0.0
1917,0.21733333,0.0
1918,0.21733333,0.0
1919,0.21733333,0.0
1920,0.21733333,0.0
1921,0.21733333,0.0
1922,0.21733333,0.0
1923,0.21733333,0.0
1924,-0.002666667,0.0
1925,-0.36266667,0.0
1926,-0.56533337,0.0
1927,0.30400002,0.0
1928,2.0426667,0.0
1929,4.265,0.0
1930,6.939375,0.0
1931,11.524375,0.0
1932,16.10625,0.0
1933,22.24,0.0
1934,29.526875,0.0
1935,35.06,0.0
1936,41.8675,0.0
1937,51.42,0.0
1938,60.52,0.0
1939,70.72,0.0
1940,79.88125,0.0
1941,89.5,0.0
1942,99.442,0.0
1943,104.39,0.0
1944,105.003334,0.0
1945,105.003334,0.0
1946,105.003334,0.0
1947,105.003334,0.0
1948,105.003334,0.0
1949,105.003334,0.0
1950,105.003334,0.0
1951,105.003334,0.0
1952,105.003334,0.0
1953,105.003334,0.0
1954,105.003334,0.0
1955,105.003334,0.0
1956,105.003334,0.0
1957,105.003334,0.0
1958,105.003334,0.0
1959,105.003334,0.0
1960,105.003334,0.0
1961,105.003334,0.0
1962,105.003334,0.0
1963,105.003334,0.0
1964,105.003334,0.0
1965,105.003334,0.0
1966,105.003334,0.0
1967,105.003334,0.0
1968,105.003334,0.0
1969,105.003334,0.21733333
1970,105.003334,0.0
1971,105.003334,0.0
1972,105.003334,0.21733333
1973,105.003334,0.0
1974,105.003334,0.0
1975,105.003334,0.0
1976,105.003334,0.0
1977,105.003334,0.0
1978,105.003334,0.0
1979,105.003334,0.0
1980,105.003334,0.0
1981,105.003334,0.0
1982,105.003334,0.0
1983,105.003334,0.0
1984,105.003334,0.0
1985,105.003334,0.0
1986,105.003334,0.0
1987,105.003334,0.0
1988,105.003334,0.0
1989,105.003334,0.0
1990,105.003334,0.0
1991,105.003334,0.21733333
1992,105.003334,0.0
1993,105.003334,0.0
1994,105.003334,0.0
1995,105.003334,0.0
1996,105.003334,0.0
1997,105.003334,0.0
1998,105.003334,0.0
1999,105.003334,0.0
2000,105.003334,0.0
2001,105.003334,0.0
2002,105.003334,0.0
2003,105.003334,0.0
2004,105.003334,0.0
2005,105.003334,0.0
2006,105.003334,0.0
2007,105.003334,0.0
2008,105.003334,0.0
2009,105.003334,0.0
2010,105.003334,0.0
2011,105.003334,0.0
2012,105.003334,0.0
2013,105.003334,0.0
2014,105.003334,0.21733333
2015,105.003334,0.0
2016,105.003334,0.0
2017,105.003334,0.0
2018,105.003334,0.21733333
2019,105.003334,0.21733333
2020,105.003334,0.0
2021,105.003334,0.0
2022,105.003334,0.0
2023,105.003334,0.0
2024,105.003334,0.0
2025,105.003334,0.0
2026,105.003334,0.0
2027,105.003334,0.0
2028,105.003334,0.0
2029,105.003334,0.0
2030,105.003334,0.0
2031,105.003334,0.0
2032,105.003334,0.0
2033,105.003334,0.0
2034,105.003334,0.0
2035,105.003334,0.0
2036,105.003334,0.0
2037,105.003334,0.0
2038,105.003334,0.0
2039,105.003334,0.0
2040,105.003334,0.0
2041,105.003334,0.0
2042,105.003334,0.0
2043,105.003334,0.0
2044,105.003334,0.21733333
2045,105.003334,0.0
2046,105.003334,0.0
2047,105.003334,0.21733333
2048,105.003334,0.0
2049,105.003334,0.21733333
2050,105.34333,0.0
2051,105.78333,0.0
2052,105.39,0.0
2053,105.39,0.21733333
2054,100.442,0.0
2055,94.52167,0.21733333
2056,90.5,0.21733333
2057,82.19,0.0
2058,70.6075,0.0
2059,62.82,0.21733333
2060,51.3475,0.21733333
2061,43.84,0.0
2062,35.20875,0.0
2063,29.25,0.0
2064,23.99125,0.21733333
2065,16.23,0.21733333
2066,11.51375,0.21733333
2067,8.385625,0.0
2068,4.76375,0.0
2069,2.608,0.0
2070,1.304,0.21733333
2071,0.43466666,0.0
2072,0.21733333,0.0
2073,0.21733333,0.21733333
2074,0.21733333,0.21733333
2075,0.21733333,0.0
2076,0.21733333,0.21733333
2077,0.21733333,0.21733333
2078,0.21733333,0.21733333
2079,0.21733333,0.0
2080,0.21733333,0.0
2081,0.21733333,0.21733333
2082,0.21733333,0.21733333
2083,0.21733333,0.0
2084,0.21733333,0.0
2085,0.21733333,0.0
2086,0.21733333,0.21733333
2087,0.21733333,0.0
2088,0.21733333,0.21733333
2089,0.21733333,0.21733333
2090,0.21733333,0.0
2091,0.21733333,0.21733333
2092,0.21733333,0.21733333
2093,0.21733333,0.0
2094,0.21733333,0.0
2095,0.21733333,0.21733333
2096,0.21733333,0.0
2097,0.21733333,0.21733333
2098,0.21733333,0.21733333
2099,0.21733333,0.0
2100,0.21733333,0.0
2101,0.21733333,0.0
2102,0.21733333,0.21733333
2103,0.21733333,0.21733333
2104,0.21733333,0.0
2105,0.0,0.0
2106,0.0,0.0
2107,0.0,0.0
2108,0.0,0.0
2109,0.0,0.0
2110,0.0,0.0
2111,0.0,0.0
2112,0.0,0.0
2113,0.0,0.0
2114,0.0,0.0
2115,0.0,0.0
2116,0.0,0.0
2117,0.0,0.0
2118,0.0,0.0
2119,0.0,0.0
2120,0.0,0.0
2121,0.0,0.0
2122,0.0,0.0
2123,0.0,0.0
2124,0.0,0.0
2125,0.0,0.0
2126,0.0,0.0
2127,0.0,0.0
2128,0.0,0.0
2129,0.0,0.0
2130,0.0,0.0
2131,0.0,0.0
2132,0.0,0.0
2133,0.0,0.0
2134,0.0,0.0
2135,0.0,0.0
2136,0.0,0.0
2137,0.0,0.0
2138,0.0,0.0
2139,0.0,0.0
2140,0.0,0.0
2141,0.0,0.0
2142,0.0,0.0
2143,0.0,0.0
2144,0.0,0.0
2145,0.0,0.0
2146,0.0,0.0
2147,0.0,0.0
2148,0.0,0.0
2149,0.0,0.0
2150,0.0,0.0
2151,0.0,0.0
2152,0.0,0.0
2153,0.0,0.0
2154,0.0,0.0
2155,0.0,0.0
2156,0.0,0.0
2157,0.0,0.0
2158,0.0,0.0
2159,0.0,0.0
2160,0.0,0.0
2161,0.0,0.0
2162,0.0,0.0
2163,0.0,0.0
2164,0.0,0.0
2165,0.0,0.0
2166,0.0,0.0
2167,0.0,0.0
2168,0.0,0.0
2169,0.0,0.0
2170,0.0,0.0
2171,0.0,0.0
2172,0.0,0.0
2173,0.0,0.0
2174,0.0,0.0
2175,0.0,0.0
2176,0.0,0.0
2177,0.0,0.0
2178,0.0,0.0
2179,0.0,0.0
2180,0.0,0.0
2181,0.0,0.0
2182,0.0,0.0
2183,0.0,0.0
2184,0.0,0.0
2185,0.0,0.0
2186,0.0,0.0
2187,0.0,0.0
2188,0.0,0.0
2189,0.0,0.0
2190,0.0,0.0
2191,0.0,0.0
2192,0.0,0.0
2193,0.0,0.0
2194,0.0,0.0
2195,0.0,0.0
2196,0.0,0.0
2197,0.0,0.0
2198,0.0,0.0
2199,0.0,0.0
2200,0.0,0.0
2201,0.0,0.0
2202,0.0,0.0
2203,0.43466666,0.21733333
2204,0.0,0.21733333
2205,0.21733333,0.21733333
2206,0.21733333,0.21733333
2207,0.21733333,0.21733333
2208,0.21733333,0.21733333
2209,0.21733333,0.21733333
2210,0.21733333,0.21733333
2211,0.21733333,0.21733333
2212,0.21733333,0.21733333
2213,0.21733333,0.21733333
2214,0.21733333,0.21733333
2215,0.21733333,0.21733333
2216,0.21733333,0.21733333
2217,0.21733333,0.21733333
2218,0.21733333,0.21733333
2219,0.21733333,0.21733333
2220,0.21733333,0.21733333
2221,0.21733333,0.21733333
2222,0.21733333,0.21733333
2223,0.21733333,0.21733333
2224,0.21733333,0.21733333
2225,0.21733333,0.21733333
2226,0.21733333,0.21733333
2227,0.21733333,0.21733333
2228,0.21733333,0.21733333
2229,0.21733333,0.21733333
2230,0.21733333,0.21733333
2231,0.21733333,0.21733333
2232,0.21733333,0.21733333
2233,0.21733333,0.08733334
2234,0.21733333,-0.3826667
2235,0.21733333,-0.07800001
2236,0.21733333,1.2033334
2237,0.21733333,2.76125
2238,0.21733333,6.27
2239,0.21733333,8.9475
2240,0.21733333,14.55625
2241,0.21733333,20.4875
2242,0.21733333,27.874374
2243,0.21733333,33.3575
2244,0.21733333,39.9225
2245,0.21733333,47.13
2246,0.21733333,55.32
2247,0.21733333,66.27
2248,0.21733333,74.64625
2249,0.21733333,84.39667
2250,0.21733333,97.13
2251,0.21733333,110.31333
2252,0.21733333,113.6375
2253,0.21733333,117.59
2254,0.21733333,118.1188
2255,0.21733333,118.1188
2256,0.21733333,118.1188
2257,0.21733333,118.1188
2258,0.21733333,118.1188
2259,0.21733333,118.1188
2260,0.21733333,118.1188
2261,0.21733333,118.1188
2262,0.21733333,118.1188
2263,0.21733333,118.1188
2264,0.21733333,118.1188
2265,0.21733333,118.1188
2266,0.21733333,118.1188
2267,0.21733333,118.1188
2268,0.21733333,118.1188
2269,0.21733333,118.1188
2270,0.21733333,118.1188
2271,0.21733333,118.1188
2272,0.21733333,118.1188
2273,0.21733333,118.1188
2274,0.21733333,118.1188
2275,0.21733333,118.1188
2276,0.21733333,118.1188
2277,0.21733333,118.1188
2278,0.21733333,118.1188
2279,0.21733333,118.1188
2280,0.21733333,118.1188
2281,0.21733333,118.1188
2282,0.21733333,118.1188
2283,0.21733333,118.1188
2284,0.21733333,118.1188
2285,0.21733333,118.1188
2286,0.21733333,118.1188
2287,0.21733333,118.1188
2288,0.21733333,118.1188
2289,0.21733333,118.1188
2290,0.21733333,118.1188
2291,0.21733333,118.1188
2292,0.21733333,118.1188
2293,0.21733333,118.1188
2294,0.21733333,118.1188
2295,0.21733333,118.1188
2296,0.21733333,118.1188
2297,0.21733333,118.1188
2298,0.21733333,118.1188
2299,0.21733333,118.1188
2300,0.21733333,118.1188
2301,0.21733333,118.1188
2302,0.21733333,118.1188
2303,0.21733333,118.1188
2304,0.21733333,118.1188
2305,0.0,118.1188
2306,0.21733333,118.1188
2307,0.21733333,118.1188
2308,0.21733333,118.1188
2309,0.21733333,118.1188
2310,0.21733333,118.1188
2311,0.0,118.1188
2312,0.21733333,118.1188
2313,0.21733333,118.1188
2314,0.21733333,118.1188
2315,0.21733333,118.1188
2316,0.21733333,118.1188
2317,0.21733333,118.1188
2318,0.21733333,118.1188
2319,0.21733333,118.1188
2320,0.0,118.1188
2321,0.0,118.1188
2322,0.21733333,118.1188
2323,0.21733333,118.1188
2324,0.0,118.1188
2325,0.21733333,118.1188
2326,0.21733333,118.1188
2327,0.21733333,118.1188
2328,0.21733333,118.1188
2329,0.21733333,118.1188
2330,0.21733333,118.1188
2331,0.21733333,118.1188
2332,0.0,118.1188
2333,0.21733333,118.1188
2334,0.0,118.1188
2335,0.21733333,118.1188
2336,0.0,118.1188
2337,0.0,118.1188
2338,0.21733333,118.1188
2339,0.0,118.1188
2340,0.21733333,118.1188
2341,0.0,118.1188
2342,0.21733333,118.1188
2343,0.21733333,118.1188
2344,0.0,118.1188
2345,0.0,118.1188
2346,0.21733333,118.1188
2347,0.0,118.1188
2348,0.21733333,118.1188
2349,0.21733333,118.1188
2350,0.0,118.1188
2351,0.21733333,118.1188
2352,0.0,118.1188
2353,0.21733333,118.1188
2354,0.0,118.1188
2355,0.0,118.1188
2356,0.21733333,118.1188
2357,0.0,118.1188
2358,0.21733333,118.1188
2359,0.21733333,118.1188
2360,0.0,118.1188
2361,0.21733333,118.1188
2362,0.21733333,118.1188
2363,0.0,118.1188
2364,0.21733333,118.1188
2365,0.0,118.1188
2366,0.21733333,118.1188
2367,0.21733333,118.1188
2368,0.0,118.1188
2369,0.0,118.1188
2370,0.0,118.1188
2371,0.0,118.468796
2372,0.0,118.6925
2373,0.0,118.9425
2374,0.0,118.4138
2375,0.0,117.18
2376,0.0,111.62666
2377,0.0,103.12
2378,0.21733333,92.0
2379,0.0,78.91812
2380,0.21733333,73.02875
2381,0.0,65.045
2382,0.0,53.07
2383,0.0,45.985
2384,0.0,38.9775
2385,0.21733333,30.526875
2386,0.0,25.49375
2387,0.0,19.735
2388,0.0,12.86125
2389,0.21733333,7.939375
2390,0.0,6.2675
2391,0.0,3.0426667
2392,0.0,1.5213333
2393,0.21733333,0.652
2394,0.0,0.21733333
2395,0.0,0.0
2396,0.21733333,0.0
2397,0.0,0.0
2398,0.0,0.0
2399,0.0,0.0
